"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.968381892E0,-5.122799873E0,-1.014739990E1,-3.384299994E0,1.186028203E1
2.978380330E0,-6.030499935E0,-1.062739944E1,-1.384699941E0,1.229739575E1
2.988381892E0,-4.899799824E0,-9.085199356E0,-1.020599961E0,1.037258453E1
2.998391267E0,-3.505999804E0,-6.581799984E0,-1.144400001E0,7.544652213E0
3.008381892E0,-2.344499826E0,-3.738499880E0,-1.586300015E0,4.689286569E0
3.018381892E0,-7.035999894E-1,-7.687999606E-1,-1.525699973E0,1.847665211E0
3.028381892E0,8.324999809E-1,1.739199996E0,-8.192999959E-1,2.095023944E0
3.038381892E0,1.872999907E0,4.207699776E0,8.639999479E-2,4.606553051E0
3.048389705E0,2.635200024E0,6.509399891E0,6.818000078E-1,7.055594756E0
3.058381892E0,3.284099817E0,8.547100067E0,9.566999674E-1,9.206166737E0
3.068381892E0,3.373699903E0,9.880700111E0,1.098899961E0,1.049846021E1
3.078381892E0,3.237599850E0,1.035369968E1,1.060599923E0,1.089981753E1
3.088381892E0,3.005299807E0,1.029939938E1,1.254099965E0,1.080195451E1
3.098386580E0,3.072899818E0,1.015880013E1,1.599699974E0,1.073326480E1
3.108381892E0,3.265599966E0,1.011819935E1,1.721799970E0,1.077064048E1
3.118381892E0,3.513700008E0,1.017819977E1,1.971799970E0,1.094668139E1
3.128381892E0,3.845199823E0,1.030009937E1,2.181400061E0,1.120875171E1
3.138381892E0,4.159899712E0,1.031799984E1,2.162899971E0,1.133331472E1
3.148386580E0,4.437900066E0,1.034029961E1,1.784199953E0,1.139298567E1
3.158381892E0,4.945499897E0,1.057389927E1,8.508999944E-1,1.170424478E1
3.168381892E0,5.018899918E0,1.069569969E1,1.272999942E-1,1.181539477E1
3.178381892E0,4.707200050E0,1.066569996E1,-5.288999677E-1,1.167024520E1
3.188381892E0,4.137399673E0,1.052969933E1,-8.439999819E-1,1.134482172E1
3.198389705E0,3.311999798E0,1.032450008E1,-6.983000040E-1,1.086518603E1
3.208381892E0,2.725999832E0,1.018529987E1,-8.419999480E-2,1.054412150E1
